"b'RT @RKSAlberta: As per @Mikeggibbs thread - imagine if @CMOH_Alberta walked out Thursday and said ""here\'s what I\'ve recommended to bend our\xe2\x80\xa6'",b'mel_marie37'
b'RT @Travisdhanraj: #BREAKING: The province is amending reg 272/21 to allow transfers of patients to LTC or retirement homes w/o consent. Or\xe2\x80\xa6',b'melissamidway'
b'RT @BitmojiMaddow: Go get your second dose!! #covid #COVID19 #CovidVaccine #COVID19Vaccination #coronavirus #CoronavirusVaccine #CoronaPand\xe2\x80\xa6',b'1sharkie5'
"b'RT @LawrenceSellin: Based on its composite structure, RaTG13, the alleged closest bat coronavirus relative to #COVID19 is either a complete\xe2\x80\xa6'",b'zRXqN1upKUj6ugd'
b'RT @VaxHuntersCan: [ON] WATERLOO ESSENTIAL WORKERS\n\nMore of you can pre-register now! See the image for the full list and the link for full\xe2\x80\xa6',b'kayvrbee'
b'RT @DrEricDing: Variant? \xe2\x80\x9cThe current \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 wave of #COVID19 has a different clinical behavior. It\xe2\x80\x99s affecting young adults. It\xe2\x80\x99s affecting fa\xe2\x80\xa6',b'gldndemigoddess'
"b'RT @COVIDNewsByMIB: #IndiaFightsCorona:\n\n\xf0\x9f\x93\x8d Increasing gap between #COVID19 Recovered &amp; Active cases of India (June 01, 2020 to April 28, 20\xe2\x80\xa6'",b'Thalapathi__VK'
b'RT @VaxHuntersCan: [ON] WATERLOO ESSENTIAL WORKERS\n\nMore of you can pre-register now! See the image for the full list and the link for full\xe2\x80\xa6',b'kloeownstoronto'
"b""RT @VaxHuntersCan: [ON] HAPPENING NOW! M1G/M1J/M1L 18+ HOTSPOT POPUP! Proof of address req'd. Open to residents of the postal codes ONLY. T\xe2\x80\xa6""",b'HKPF_Esther'
"b'RT @SashaScambler: Please consider completing our survey and retweeting.  The survey is available in English, French, Greek, Polish, Danish\xe2\x80\xa6'",b'britsoci'
b'RT @BloodDonorsIn: #Kolkata\nNeed #Blood Type :  B-negative\nAt : Bellevue\nBlood Component : Plasma of #COVID19 recovered patient\nNumber of U\xe2\x80\xa6',b'LiyaSanjay'
"b""RT @COVIDNewsByMIB: \xf0\x9f\x93\xa2#CoronaVirusUpdates:\n\n\xe2\x9c\x85India's #COVID19 recovery rate improves to 82.33% as on April 28, 2021\n\n#IndiaFightsCorona\n#Uni\xe2\x80\xa6""",b'Thalapathi__VK'
"b'RT @ScienceNotDogma: While we struggle to keep our loved ones safe from the #COVID19 #coronavirus, we all must take time to note those we k\xe2\x80\xa6'",b'misitb'
"b'.@POTUS @KamalaHarris, the world is calling on you to suspend the #patents and share the science, so that more coun\xe2\x80\xa6 https://t.co/r4LZ7YZzA3'",b'PatriciaDumais'
"b""RT @VaxHuntersCan: [CA] CUSTOM TWITTER\nIn Twitter's search bar, if you type @vaxhunterscan followed by a space and then the first 3 letters\xe2\x80\xa6""",b'erniesixx'
b'RT @glasterlaw1: Share on Twitter https://t.co/GakrBhBwdt',b'YvetteHenson'
b'RT @RepPfluger: The Chinese Communist Party is actively excluding Taiwan from participating in the @WHO. \n\nTaiwan is a reliable partner who\xe2\x80\xa6',b'HKer20682966'
b'An largely unbiased and accurate view on the rapid ride of #COVID19 in India by @mikiebarb and @gettleman\n\nFear and\xe2\x80\xa6 https://t.co/o3J6l8dVyK',b'SivramSD'
"b'Vultures wait for death, patiently, for their own food is dependent on it. Some are even worst than vultures. Their\xe2\x80\xa6 https://t.co/J9xSD5cg9V'",b'okamgoing'
"b'RT @okthenwhatsnext: I\xe2\x80\x99ve been making a few of these recently, with #lockdowneasing-  wash bags for masks. Put your dirty face covering in\xe2\x80\xa6'",b'RzlStores'
b'RT @brianlilley: The Trudeau Liberals ditched PPE by the millions and didn\xe2\x80\x99t restock the National Emergency Strategic Stockpile before COVI\xe2\x80\xa6',b'grandePortugal1'
"b'RT @friendsofrss: RSS Swayamsevaks, with assistance of a local Educational Institute, arranged Free Ambulance Service for #COVID19 Patients\xe2\x80\xa6'",b'kumarab10402392'
b'RT @UFWupdates: Every meal we enjoy is thanks to farm workers who are out in the fields day after day during the Covid19 pandemic. Essentia\xe2\x80\xa6',b'LasEkristen'
b'RT @dna: Taiwan to send oxygen generators to India in fight against COVID-19 second wave | Reports @sidhant \n#Taiwan #CovidIndia #COVID19In\xe2\x80\xa6',b'Chandrakant_02'
b'RT @guwahatiplus: #BREAKING | AHSEC HS First Year exam postponed due to #COVID19 situation. \n\n#Assam #Guwahati https://t.co/pcd7QMO8Lg',b'roger_407'
b'RT @IndBloodDonors: #Delhi #cowinregistration\nNeed #Blood Type : Any\nAt :  Holy Family hospital\nBlood Component : Any #Covid19 recovered #P\xe2\x80\xa6',b'RAG1391996'
b'RT @mshafie_ms: Read this story. A collapsed healthcare system in india due to covid19.. condolences',b'zakikml'
b'RT @vijayanpinarayi: Kerala will purchase 1 crore doses of #COVID19 vaccines from the open market. 70L doses of Covishield and 30L doses of\xe2\x80\xa6',b'tweetbyanas'
b'RT @BalooET: . \n@CMOKerala @vijayanpinarayi says Kasargod is facing  difficulties in sourcing oxygen from Karnataka while Kerala is providi\xe2\x80\xa6',b'seshu1709'
b'RT @RepTimBurchett: Taiwan has been one of the most successful nations in the fight against COVID19. They need to be allowed to share their\xe2\x80\xa6',b'MartinRichardL3'
b'@RepPfluger @WHO Taiwan donate mask to the world. But CCP spread the #CCPvirus to the world. And sell high price bu\xe2\x80\xa6 https://t.co/qR7PHeufCh',b'HKer20682966'
b'RT @PoulomiMSaha: Big breaking! \n\nTMC candidate Kajal Sinha died of #COVID19 on Sunday.\n\nHis wife has now lodged a complaint at Khardaha po\xe2\x80\xa6',b'sami4frens'
b'RT @VaxHuntersCan: [ON] WATERLOO ESSENTIAL WORKERS\n\nMore of you can pre-register now! See the image for the full list and the link for full\xe2\x80\xa6',b'Ken34205423'
b'RT @glasterlaw1: Share on Twitter https://t.co/GakrBhBwdt',b'40kin3weeks'
"b'RT @DrEricDing: Heart-wrenching\xe2\x80\x94A mother in her 50s dies of #COVID19 after she had low oxygen. But there\xe2\x80\x99s no ambulance, so her dead body i\xe2\x80\xa6'",b'ZRTHSFIAAA'
b'RT @infomubashir: Today I feel it\xe2\x80\x99s a bad luck of #Telugu states. If @ncbn is Chief Minister of anyone state I am sure he will definitely s\xe2\x80\xa6',b'PavanCh96883946'
b'You think Covid19 sucks wait til you see Covid30. Sequels rarely get better.',b'bitchimlying'
b'RT @a__punit: @sandeepnailwal @CryptoRelief_ @fvbankus @B21Official @nityn @yolobro Yay! Finallyyy\n\nNow we can use the funds to deploy.\n\n#D\xe2\x80\xa6',b'Digvija20535778'
"b'RT @RepBera: #Taiwan has been an important partner in the fight against #COVID19, yet they have been blocked by China from participating in\xe2\x80\xa6'",b'MartinRichardL3'
"b""RT @NewsbreakCanada: @DerekSloanCPC @SJack19942274 #PCR test can't detect or identify #Covid19 https://t.co/uPk2AIjntR""",b'RNanon67'
"b'RT @JanMBeagle: #COVID19 has fueled instability &amp; conflict, reinforced inequalities, undermined trust in governance &amp; widened the #justice\xe2\x80\xa6'",b'DrTedros'
b'RT @PoulomiMSaha: Big breaking! \n\nTMC candidate Kajal Sinha died of #COVID19 on Sunday.\n\nHis wife has now lodged a complaint at Khardaha po\xe2\x80\xa6',b'RajeshS43716565'
"b'RT @kkatul: Maharashtra | Nagpur District reported 102 deaths, 7,503 new #COVID19 cases, 6,935 recoveries in the last 24 hours\n \nTotal case\xe2\x80\xa6'",b'moreamolc'
"b'RT @hemantrajora_: ""My hospital is short of oxygen. After exhaustion all my resources I required my area DM to help. \n\nDM Office issued the\xe2\x80\xa6'",b'AOLrajan'
"b'RT @ChennaiIPL: Stay home \xf0\x9f\x8f\xa1\nStay safe \xf0\x9f\xa7\xbc\nStay #Yellove \xf0\x9f\x92\x9b\n\nGet all the Chennai based adequate info about CoVID 19, at this one stop site: \n\nh\xe2\x80\xa6'",b'AbhayPr27316493'
b'RT @WithDaughters: Most powerful #COVID19 message #ListenToTheDoctors \n\n\xe2\x80\x9cMy mom is a doctor. She stays away from me to help you. Can you pl\xe2\x80\xa6',b'annfinster'
b'RT @waqaramir9: RETWEET THIS IMAGE. SPREAD IT LIKE FIRE #ShafqatDestroysOurCareer \n#CancelExamsSaveStudents \n#NCOCsavestudents \n#COVID19 \n#\xe2\x80\xa6',b'AmmarKhattak10'
b'RT @ONS: We\xe2\x80\x99ve released our latest #COVID19 antibody and vaccination data for the UK.\n\nAn estimated 7 in 10 adults tested positive for #COV\xe2\x80\xa6',b'therealdingy'
b'RT @DrEricDing: CRACKDOWN\xe2\x80\x94Chief minister Yogi Adityanath sent a harsh message to his UP\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 state hospitals: keep your mouth shut about oxyge\xe2\x80\xa6',b'itssapanagupta'
"b'RT @ChennaiIPL: Stay home \xf0\x9f\x8f\xa1\nStay safe \xf0\x9f\xa7\xbc\nStay #Yellove \xf0\x9f\x92\x9b\n\nGet all the Chennai based adequate info about CoVID 19, at this one stop site: \n\nh\xe2\x80\xa6'",b'ambidextrousss'
"b'RT @DrHaroonLatif: #Pakistan recorded 201 #COVID19 deaths in a day for the first time since the start of the pandemic, bringing the country\xe2\x80\xa6'",b'microMAF'
b'RT @NewtonClarkeUK: All those who actually believed and supported the Government\xe2\x80\x99s \xe2\x80\x98roadmap\xe2\x80\x99 to normality by 21 June must be feeling pretty\xe2\x80\xa6',b'MinorMinerLSE'
"b'RT @yupptv: Tollywood actor @alluarjun tests positive for #COVID19, is quarantined at home. We wish him speedy recovery. #GetWellSoonAlluAr\xe2\x80\xa6'",b'allubhai77'
b'RT @dashmeshstud: If you\xe2\x80\x99re hassled by the images of Death &amp; Destruction but don\xe2\x80\x99t question the Government that caused the Death &amp; Destruct\xe2\x80\xa6',b'rcsdhaliwal'
"b'RT @gary_srp: Vaccines are safe, effective &amp; will help keep us protected from #COVID19.\n\nI was proud to receive my #AstraZeneca COVID-19 va\xe2\x80\xa6'",b'Tsugumi36157686'
"b'#GlobalHealth TW: Reflecting on the #Insulin100,  #ConnaughtLabs &amp; #COVID19, is greater national &amp; institutional in\xe2\x80\xa6 https://t.co/eZFciKl989'",b'SplortsFan'
"b""RT @MayDuganCenter: REMINDER FOR OUR CLIENTS! Don't forget @MayDuganCenter will be providing a Drive Thru Only Produce &amp; Food Distribution\xe2\x80\xa6""",b'MayDuganCenter'
"b""Quoted in @guardian about #VaccineEquity . \nI've been borrowing ideas and words like 'tithe' from @GYamey \xf0\x9f\x91\x87\xf0\x9f\x99\x82 \xf0\x9f\x92\x89\n\nAls\xe2\x80\xa6 https://t.co/7QTF8Erldv""",b'michaelghead'
"b'RT @tsuOECTA: Wear black on April 28 on the #NationalDayofMourning, as we remember workers injured or killed on the job.\nJoin @OFLabour &amp; #\xe2\x80\xa6'",b'mx_owen'
"b'RT @WHO: #COVID19 \xf0\x9f\x92\x89 have been tested in large, randomized controlled trials that include people of\n\n\xe2\x9c\x85 a broad age range\n\xe2\x9c\x85 both sexes\n\xe2\x9c\x85 diff\xe2\x80\xa6'",b'janeelizabethe'
"b'RT @AbGeorge_2255: ""Kerala will purchase 1 crore doses of #COVID19 vaccines from the open market (for \xe2\x82\xb9483 crore). Kerala\'s vaccination dri\xe2\x80\xa6'",b'Anuragh64622426'
"b'RT @NewsfromScience: In the Netherlands, a series of experimental mass events\xe2\x80\x94set up by the Dutch event industry in collaboration with scie\xe2\x80\xa6'",b'adriagm'
"b'RT @VaxHuntersCan: [ON] Richmond Hill 40+ \n13070 Yonge St., \nShoppers DRUG MART \nPhone 905-773-1983 for appointments\nmust be 1st dose\nAccep\xe2\x80\xa6'",b'nigelbme'
b'Our Finland Lab joins UN entities in Finland call for global solidarity for access to #COVID19 vaccines!\xe2\x80\xa6 https://t.co/KVqbBqkXbN',b'UNGlobalPulse'
b'RT @timesofindia: CoWin portal crashes as vaccine registrations begin for 18+ \n\n#cowinregistration #VaccineRegistration \n\n#COVID19 Live upd\xe2\x80\xa6',b'bittu_banna09'
"b""RT @LeslieH24367191: Laura Kuenssberg shamed for 'completely untrue' coverage - Sir James Dyson hits back https://t.co/jkXwDJStr0""",b'Martles1'
"b""For #Rawalpindhi #Islamabad people .Those who couldn't afford can contact Adnan Riaz a friend with @IamZaynMughal\xe2\x80\xa6 https://t.co/68F7ersQFZ""",b'RaheelaAmjad4'
"b""RT @BoghawalaHemali: Hon'ble PM Shri @narendramodi Ji met the Air Chief Marshal RKS Bhadauria Ji today. He briefed the PM on the efforts be\xe2\x80\xa6""",b'bhaveshmavani7'
"b'RT @RepSRodriguez: Great news! If you are fully vaccinated against #COVID19, you can start doing many of the things that you had stopped do\xe2\x80\xa6'",b'Milwaukee4Pete'
"b'RT @Mlapick_HC_Data: Our analysis shows from Aug - Feb, Hispanics and Asians reported most anxiety or depression during #COVID19 #Pandemic\xe2\x80\xa6'",b'HealthCareInc'
b'RT @BloodDonorsIn: #Delhi\nNeed #Blood Type :  Any group\nAt : Aastha\nBlood Component : Plasma of O+ve #COVID19 recovered patient\nPrimary Num\xe2\x80\xa6',b'LiyaSanjay'
b'RT @GanieKaiser: critical situation caused by second wave of COVID19 has drastic effect . So i would like to share that i have oxygen machi\xe2\x80\xa6',b'sherazzaman'
b'Looking forward to speaking and sharing insights at World Digital Weeks. In times of - unfortunately - still ongoin\xe2\x80\xa6 https://t.co/u7P2oiudLA',b'mvollmer1'
b'#COVID19: Rajasthan CM Ashok Gehlot under self-isolation after wife tests COVID19 positive #AshokGehlot\xe2\x80\xa6 https://t.co/X1LtlJwC2i',b'TheDailyPioneer'
"b""My friend lost his 10-12 yrs old brother to #CoronaVirus #COVID19. He says, don't go to hospital. Do whatever Desi\xe2\x80\xa6 https://t.co/CPvnQDKj7T""",b'ParijaatSharma'
"b'RT @DrEricDing: Heart-wrenching\xe2\x80\x94A mother in her 50s dies of #COVID19 after she had low oxygen. But there\xe2\x80\x99s no ambulance, so her dead body i\xe2\x80\xa6'",b'cscmsh'
b'RT @FrontalForce: BREAKING: Centre takes over Delhi COVID19 situation as it notifies Government of National Capital Territory of Delhi (Ame\xe2\x80\xa6',b'srp579'
"b""RT @DASimmigration2: All countries should treat with Covid19 as fact and normal thing Now the world have vaccines &amp; there's have thousands\xe2\x80\xa6""",b'Amin81271859'
b'#Cuba decided to postpone the 40th edition of International Tourism Fair FITCUBA2021 due to #COVID19. The Fair had\xe2\x80\xa6 https://t.co/C69u6C8WzA',b'EmbacubaChina'
b'RT @FaridabadLive: ICU bed required in faridabad.\n\n#COVID19 #ICUBed #ICUBedNeeded #SOSFaridabad #SOSIYC',b'goldsant'
"b'RT @MFA_China: The #US cannot stop talking about #China, but what about itself? With so many questions on earlier #COVID19 cases &amp; the #EVA\xe2\x80\xa6'",b'F_CEAFE'
"b'RT @fayedsouza: At 8pm tonight, I will be speaking to @sharatpradhan21 and @javedmansari  on the UP Govt cracking down on citizens and hosp\xe2\x80\xa6'",b'BaalNarender'
"b'RT @DrEricDing: Heart-wrenching\xe2\x80\x94A mother in her 50s dies of #COVID19 after she had low oxygen. But there\xe2\x80\x99s no ambulance, so her dead body i\xe2\x80\xa6'",b'Bella_Dagada'
b'Changes for country/region categories with effect from Mon 3 May 2021:\nBritish Virgin Islands &amp; Finland move to Cat\xe2\x80\xa6 https://t.co/TgEQwFEt9K',b'Govgg'
"b'RT @MiaFarrow: In India\xe2\x80\x99s capital, 37 vaccinated doctors came down with Covid-19 adding to \xe2\x80\x9cgrowing fears that the virus behind India\xe2\x80\x99s cat\xe2\x80\xa6'",b'TessMcG33907376'
"b'As of 9:00PM, 28 April 2021, the Department of Health-Cordillera reports 695 new recoveries, 181 new #COVID19 cases\xe2\x80\xa6 https://t.co/oGM9zWj16h'",b'PIA_Cordillera'
"b""Thousands of roughnecks have descended upon barracks in \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6's oil field work camps and have turned the area into a h\xe2\x80\xa6 https://t.co/5HxNgODt3G""",b'kbolongaro'
b'RT @MeghUpdates: #Covaxin \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 Vaccine Able to Neutralize the Double Mutant variant of #COVID19 (B.1.617) : Chief Medical Advisor to US Presi\xe2\x80\xa6',b'Soumya51747008'
"b'RT @Courage_CA: Today is the National #DayOfMourning, to commemorate workers who passed while on the job. Many lives were lost in the last\xe2\x80\xa6'",b'MegW613'
"b'AGAIN! ""There won\'t be any country wide lockdowns"" - This was said during the meeting between\xe2\x80\xa6 https://t.co/3VkFi0Dor3'",b'GlobalMarketsSK'
b'RT @ShivAroor: \xe2\x80\x9cEssential Covid19 services\xe2\x80\x9d by BJP &amp; TRS in Telangana\xe2\x80\x99s Warangal as part of municipal election campaign \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd https://t.co/M\xe2\x80\xa6',b'bhaukali08'
"b""RT @VinayDokania: Does Gautam Gambhir have license to deal in #COVID19 drugs, asks Delhi High Court\n\nIf he doesn't, why isn't he arrested y\xe2\x80\xa6""",b'trippyankit'
b'RT @DrEricDing: Variant? \xe2\x80\x9cThe current \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 wave of #COVID19 has a different clinical behavior. It\xe2\x80\x99s affecting young adults. It\xe2\x80\x99s affecting fa\xe2\x80\xa6',b'dominguezmv'
"b'RT @VaxHuntersCan: [ON] Scarborough 40+ WALK IN AZ VACCINE\nShoppers Drug Mart #880 - Woodside Square\n1571 Sandhurst Cir Unit 206, Scarborou\xe2\x80\xa6'",b'HKPF_Esther'
b'RT @BloodDonorsIn: #Hyderabad\nNeed #Blood Type :  B-positive\nAt : KIMS\nBlood Component : Plasma of B+ve #COVID19 recovered patient\nNumber o\xe2\x80\xa6',b'LiyaSanjay'
b'RT @rohitjswl01: Wishing speedy recovery to Stylish star @alluarjun... Get well soon Bunny... #COVID19 #AlluArjun',b'Aryan4441'
b'RT @baraju_SuperHit: #Telangana CM #KCR tested negative for #COVID19 in rapid test conducted today. RTPCR result awaited.',b'harsha_inkollu'
b'RT @vijayanpinarayi: Kerala will purchase 1 crore doses of #COVID19 vaccines from the open market. 70L doses of Covishield and 30L doses of\xe2\x80\xa6',b'OnlyVijayism'
b'RT @VaxHuntersCan: [ON] Mississauga 40+ Walk ins! NO LINE UP!!!\nShoppers Drug Mart 779 Meadowvale Town Centre\n6975 Meadowvale Town Centre\xe2\x80\xa6',b'SmithRaps'
b'RT @bhatsunils: @chander05809676 @narendramodi @nsitharaman @DasShaktikanta @sakshijoshii @RBI @RahulGandhi @priyankagandhi @PManmohansingh\xe2\x80\xa6',b'npai58'
b'RT @PHE_uk: NEW: Our new research shows that one dose of #COVID19 vaccine can cut household transmission by up to half.\n\nRead more here: ht\xe2\x80\xa6',b'ccs_nhst'
"b'RT @gradydoctor: To my friends and colleagues with loved ones and roots in and near India, I see you and am holding onto a piece of your fe\xe2\x80\xa6'",b'deepasanthosh'
b'RT @DrSubhasree: \xf0\x9f\x93\x8cIMPORTANT Thread With Guidelines: Recovering from #COVID19. \n\n1. What are the common symptoms you face after returning fr\xe2\x80\xa6',b'nitishkr_in'
b'@bulletin_eng Do you want to run Facebook and IG Ads campaigns?\n\xe2\x9c\x85Visit my gig and place an order-\xe2\x80\xa6 https://t.co/HRhSEuDIyE',b'Dmyamarketing'
b'RT @mshafie_ms: Read this story. A collapsed healthcare system in india due to covid19.. condolences',b'Rajaizzahh'
"b'RT @MiaFarrow: In India\xe2\x80\x99s capital, 37 vaccinated doctors came down with Covid-19 adding to \xe2\x80\x9cgrowing fears that the virus behind India\xe2\x80\x99s cat\xe2\x80\xa6'",b'noobasuar'
"b""RT @Dylan12045387: #LiMengYan\n#COVID19\n#YanLiMeng\nYan Limeng's lies. https://t.co/Fa7MosK1Yf""",b'CassieCroft4'
"b'Is it only the fault of Public, not the government?? \n\nShameless statement by @drharshvardhan\n\n#COVID19 https://t.co/yGG6GBZt9I'",b'anantsonijain'
"b'RT @MiaFarrow: In India\xe2\x80\x99s capital, 37 vaccinated doctors came down with Covid-19 adding to \xe2\x80\x9cgrowing fears that the virus behind India\xe2\x80\x99s cat\xe2\x80\xa6'",b'ashishnh'
b'RT @bmcbbsr: Update on newly detected #COVID19 cases in the last \n24 hrs under the BMC area on 28th Apr (till 9am). https://t.co/UjeAN5n4sw',b'sarojmohanty3'
"b'RT @DrEricDing: Heart-wrenching\xe2\x80\x94A mother in her 50s dies of #COVID19 after she had low oxygen. But there\xe2\x80\x99s no ambulance, so her dead body i\xe2\x80\xa6'",b'epuliskandar'
b'RT @williamsnews24: NEWS24 UPDATE- #dek65 #NEWSUPDATE #BlackLivesMatter #BLM #ThumaMinaMediaGroup #TokyoSexwale #ElizabethCity #ElizabethCi\xe2\x80\xa6',b'williamsnews24'
b'RT @DanaGarrison: FREE - Shutterstock giving away stock 4k video for small #business and #entrepreneurs in these #covid19 times: https://t.\xe2\x80\xa6',b'DanaGarrison'
b'RT @GSYP2060: Save yourself and people surrounding you from #COVID19 following #CORONA! Check out the video: https://t.co/Hei9wVZkAB\n\n #res\xe2\x80\xa6',b'Krishan58060733'
"b'RT @DrEricDing: Heart-wrenching\xe2\x80\x94A mother in her 50s dies of #COVID19 after she had low oxygen. But there\xe2\x80\x99s no ambulance, so her dead body i\xe2\x80\xa6'",b'EagenSkip'
b'RT @dashmeshstud: If you\xe2\x80\x99re hassled by the images of Death &amp; Destruction but don\xe2\x80\x99t question the Government that caused the Death &amp; Destruct\xe2\x80\xa6',b'majormurali'
"b'RT @umustrise: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 More Covid19 Propaganda BS piling up. Photo 1 left taken 3 years ago, rehashed as photo 2, Current Covid19 catastro\xe2\x80\xa6'",b'Bumbleb26158471'
"b'RT @Viren_Shah_: Unequivocally, #Government went #HeadOverHeels only #After &amp; not #Before the 2nd wave of #COVID19 struck. Likewise, don\xe2\x80\x99t\xe2\x80\xa6'",b'AgarwaalAthish'
b'RT @ANI: Korean govt to provide urgent medical supplies to India to help save lives in the face of the #COVID19 pandemic. Consultations are\xe2\x80\xa6',b'SachinDubey4444'
"b""We've spent the last year concerned about #COVID19, but don't forget there are other #healthandsafety challenges in\xe2\x80\xa6 https://t.co/21JJDz3BCr""",b'CalCoastalSBDC'
"b'RT @sri50: #India records highest ever single day #COVID19 surge in cases and deaths!\nLast 24 hours 3,60,960 new #COVID19 cases and a recor\xe2\x80\xa6'",b'agilanmahi'
"b""RT @etuc_ces: \xf0\x9f\x93\x8cToday is Workers' Memorial Day #IWMD21\nHealth&amp;Safety is YOUR RIGHT to \nProtection from \n\xf0\x9f\x91\x89#COVID19 \n\xf0\x9f\x91\x89Heavy lifting \n\xf0\x9f\x91\x89Stress,\xe2\x80\xa6""",b'Romain_Pro'
b'RT @szarita: Information on #BedsAvailability \nIndian Army has set up 650 #COVID19 beds hospital at #Delhi Cantt.Out of this 450 beds will\xe2\x80\xa6',b'LiyaSanjay'
"b'RT @IndiainSingapor: Minister in PM Office and 2nd Minister for Foreign Affairs, Dr Maliki Osman and High Commissioner P Kumaran flagged of\xe2\x80\xa6'",b'_beingcurious'
b'@subvoyeur @fordnation LTC issues have not been fixed yet today Elliot announces they are moving patients from hosp\xe2\x80\xa6 https://t.co/fUxno4voDV',b'blue_casey'
"b'@CBCAlerts EMBARRASING Gyms closed 319 days out of last year, 197 days consecutively Toronto Ontario Canada Doug Fo\xe2\x80\xa6 https://t.co/A38xIkAM46'",b'Bodyfatcoach'
"b'RT @AjaySohail: @Shafqat_Mahmood Great decisions!\n\nWe,teachers,parents &amp; students are proud to have you as our Federal Education Minister!\xe2\x80\xa6'",b'SobiaSattar16'
"b'#COVID19 #vaccine real talk time:\n\n1.) ""Taking your chances"" without the vaccine is still a very bad bet.  Especial\xe2\x80\xa6 https://t.co/Ng87DToTy1'",b'TheAmericanDuc1'
b'RT @deepthisTOI: 664 #Covid19 positive cases reported in #Udupi @TOIMangalore @TOIBengaluru https://t.co/Ir2oTceAoq',b'shonith2'
b'RT @XHNews: Spain to impose 10-day quarantine for arrivals from India amid #COVID19 surge https://t.co/fTiEvMdZ2I https://t.co/h0SJcCLb8w',b'InnerMongoliaCN'
"b'RT @myrakhan: From a friend: \xe2\x80\x9cWhy is it ok for the BBC to report from inside the hospitals in India, showing patients dying of covid19....w\xe2\x80\xa6'",b'CharsiBhangi'
"b'RT @nramind: Crammed cremation grounds, poor health infra, govt denial: Why UP is the next Covid hotspot in the making - Coronavirus Outbre\xe2\x80\xa6'",b'manasije'
"b""RT @ItsRubiology: Biggest example of Humanity \xf0\x9f\x99\x8f\xe2\x9d\xa4 He Sacrificed his life for the sake of someone's future.. Ohh God.. May he found his peace\xe2\x80\xa6""",b'jyo1413'
b'#Delhi #cowinregistration\nNeed #Blood Type : Any\nAt :  Holy Family hospital\nBlood Component : Any #Covid19 recovere\xe2\x80\xa6 https://t.co/PlvPmKuXVy',b'IndBloodDonors'
"b'RT @WorldBankAfrica: \xe2\x80\x9cWe took immediate, decisive action to prevent the spread of disease.\xe2\x80\x9d #Liberia\xe2\x80\x99s Finance Minister, Hon. Samuel Tweah\xe2\x80\xa6'",b'komeotobo'
b'RT @RamaMaruthi: \xf0\x9f\x86\x98\xf0\x9f\x86\x98EMERGENCY\xf0\x9f\x86\x98\xf0\x9f\x86\x98 @RRRMovie @SVC_official @DVVMovies @GeethaArts @haarikahassine @MythriOfficial #CovidResources #COVID19 #Pla\xe2\x80\xa6',b'vasu_pulivarthi'
b'RT @ShivAroor: \xe2\x80\x9cEssential Covid19 services\xe2\x80\x9d by BJP &amp; TRS in Telangana\xe2\x80\x99s Warangal as part of municipal election campaign \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd https://t.co/M\xe2\x80\xa6',b'GoutamDhareshw3'
"b'RT @DrEricDing: Heart-wrenching\xe2\x80\x94A mother in her 50s dies of #COVID19 after she had low oxygen. But there\xe2\x80\x99s no ambulance, so her dead body i\xe2\x80\xa6'",b'tanqeed'
b'RT @RepTimBurchett: Taiwan has been one of the most successful nations in the fight against COVID19. They need to be allowed to share their\xe2\x80\xa6',b'CassieTomma'
b'RT @khairul_hafidz: This is heartbreaking.. \xf0\x9f\x98\xa2\n\n#COVID19',b'amyfiqlya'
b'RT @GVMC_OFFICIAL: GVMC staff disinfecting the ambulances and vaccination centers to prevent the spread of #COVID19. https://t.co/jk0cojVTHc',b'AppalanaiduAnu1'
b'RT @VaxHuntersCan: [ON] WATERLOO ESSENTIAL WORKERS\n\nMore of you can pre-register now! See the image for the full list and the link for full\xe2\x80\xa6',b'truckerjoe51'
b'RT @DrLiMengYAN1: One example of CCP military-civil fusion project in #UnrestrictedBioweapon. From PLA\xe2\x80\x99s bat CoV ZC45/ZXC21 to #COVID19: Ni\xe2\x80\xa6',b'n24728770'
b'RT @DrEricDing: CRACKDOWN\xe2\x80\x94Chief minister Yogi Adityanath sent a harsh message to his UP\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 state hospitals: keep your mouth shut about oxyge\xe2\x80\xa6',b'ComradeMukil'
b'RT @LKSIoV: #COVID19 researchers: present your research at our Virtual Symposium featuring Dr @mvankerkhove and Dr Michael Houghton (2020 N\xe2\x80\xa6',b'InnovationCA'
b'RT @elisa1121: We don\xe2\x80\x99t need Joe Biden\xe2\x80\x99s or @GovMLG\xe2\x80\x99s permission to not wear a mask outside. \n\nThe level of control &amp; ignorance in ignoring\xe2\x80\xa6',b'LongstreetDog'
"b'RT @earthshakerph: ARE WE REALLY ""FARING BETTER"" THAN INDIA? \n\nPutting population into context, India has slightly more confirmed #COVID19\xe2\x80\xa6'",b'beeryaniii'
